LON,LAT,ANNUAL
-41.233,-18.570,4147
-49.504,-18.517,5101
-47.723,-18.497,5349
-47.393,-18.483,5244
-47.194,-18.474,5222
-4.460,-1.855,5526
-43.743,-18.452,4821
-43.304,-1.847,4320
-43.058,-18.470,4261
-42.766,-18.549,4188
-42.625,-18.523,4189
-42.559,-18.545,4202
-4.231,-18.475,4162
-42.249,-18.455,4192
-42.083,-18.508,4403
-41.809,-18.462,4345
-4.139,-18.480,4156
-4.111,-1.849,3871
-49.185,-18.436,5124
-47.609,-18.434,5338
-46.417,-18.411,5248
-4.603,-18.379,5338
-44.455,-18.369,5595
-43.660,-18.448,4691
-43.168,-18.361,4293
-42.873,-18.432,4297
-4.260,-1.837,4286
-41.601,-18.357,4268
-41.499,-18.442,4314
-45.834,-18.340,5320
-44.223,-18.297,5627
-44.118,-18.325,5537
-4.301,-1.829,4331
-42.671,-18.274,4205
-42.146,-18.325,4120
-46.807,-18.176,5363
-45.229,-18.202,5607
-43.604,-18.242,4674
-4.277,-1.817,4248
-42.419,-18.189,4374
-41.736,-18.243,4358
-44.266,-18.100,5643
-43.465,-18.073,4710
-43.243,-1.808,4546
-42.570,-18.089,4353
-41.433,-18.071,4093
-41.274,-18.072,4088
-46.901,-17.990,5347
-43.382,-17.999,4611
-4.238,-17.992,4484
-41.683,-18.035,4121
-41.115,-18.044,4051
-4.458,-1.789,5664
-44.178,-17.875,5487
-4.323,-1.795,4594
-42.857,-17.856,4361
-4.256,-1.787,4292
-47.100,-17.768,5328
-46.519,-17.844,5571
-4.417,-1.776,5457
-42.077,-17.846,4127
-41.786,-17.808,4215
-40.354,-17.849,4254
-40.246,-17.788,4229
-4.618,-17.742,5553
-42.515,-17.689,4342
-4.227,-1.773,4175
-40.773,-17.698,4223
-4.473,-1.760,5767
-4.216,-17.601,4218
-41.749,-17.628,4236
-4.301,-1.753,4675
-4.188,-17.466,4127
-4.496,-1.735,5832
-43.571,-17.396,5146
-42.731,-17.398,4607
-41.220,-17.409,4415
-41.004,-17.427,4289
-44.934,-17.340,5872
-44.232,-17.311,5809
-43.947,-17.284,5646
-42.729,-17.283,4689
-4.153,-17.302,4094
-40.578,-17.255,4373
-46.871,-17.226,5457
-44.438,-17.233,5841
-42.589,-17.216,4641
-41.701,-17.187,4283
-40.919,-17.239,4410
-43.811,-1.711,5629
-43.307,-17.063,5274
-42.692,-17.081,4753
-42.540,-17.089,4718
-42.259,-17.084,4789
-41.482,-17.076,4155
-40.939,-17.081,4465
-40.725,-17.073,4415
-40.580,-17.060,4383
-46.012,-16.998,5705
-44.579,-16.983,5680
-4.367,-1.701,5511
-42.465,-16.952,4852
-42.357,-16.989,4873
-44.909,-16.858,5907
-44.346,-16.851,5647
-43.009,-16.866,4690
-42.605,-16.909,4670
-42.064,-16.853,4953
-41.255,-16.868,4158
-40.923,-16.890,4368
-40.684,-16.937,4223
-43.692,-16.849,5634
-43.587,-16.848,5586
-42.343,-16.808,4667
-46.265,-16.652,5579
-45.415,-16.694,5865
-44.364,-16.685,5751
-43.858,-16.729,5630
-42.858,-16.717,4721
-41.506,-16.750,4484
-41.023,-16.653,4382
-40.430,-16.737,3970
-45.988,-1.657,5681
-45.064,-16.632,5985
-42.893,-16.567,4727
-42.184,-16.615,4695
-41.768,-16.614,4989
-4.150,-16.558,4843
-40.761,-16.635,4031
-40.572,-16.606,4185
-46.494,-16.506,5484
-44.811,-1.651,5806
-44.530,-16.533,5853
-42.515,-16.542,4622
-40.182,-16.534,3982
-46.903,-16.360,5528
-45.069,-16.367,5981
-42.516,-16.364,4625
-42.261,-16.406,4774
-41.012,-16.438,4452
-40.540,-1.638,4285
-44.779,-1.629,5845
-44.163,-1.625,5886
-43.709,-1.633,5846
-41.795,-16.297,4630
-45.999,-16.220,5851
-44.905,-16.219,5933
-4.443,-16.212,5847
-4.230,-16.169,4759
-41.473,-1.623,4373
-40.695,-16.179,4374
-40.152,-16.248,4095
-46.257,-16.060,5690
-4.574,-16.125,5854
-45.146,-16.058,6056
-44.586,-16.117,5874
-44.081,-16.080,5837
-42.524,-16.117,4843
-41.749,-16.098,4539
-40.295,-16.143,4159
-47.088,-1.603,5242
-44.860,-15.952,5961
-44.276,-15.998,5926
-43.049,-16.010,5681
-42.405,-16.017,4770
-41.495,-15.969,4418
-41.291,-16.009,4399
-39.939,-16.007,4100
-46.108,-15.911,5805
-44.306,-15.902,5887
-44.006,-15.929,5885
-4.186,-15.933,4626
-40.561,-15.884,4218
-4.018,-15.899,4132
-43.314,-15.803,5937
-43.298,-15.800,5922
-42.872,-15.812,5845
-42.226,-15.811,4670
-44.164,-1.567,5951
-44.030,-15.704,5953
-43.028,-15.741,5824
-41.458,-15.747,4312
-41.347,-15.723,4327
-4,-15.726,4223
-40.738,-15.687,4033
-46.423,-15.622,5717
-44.391,-15.604,6069
-4.361,-15.593,5955
-42.541,-15.617,4829
-41.744,-15.611,4538
-44.364,-15.481,6139
-43.068,-15.531,5977
-42.198,-15.492,4637
-42.963,-1.536,6004
-42.860,-15.395,6013
-42.310,-15.402,4749
-45.624,-15.298,5568
-44.757,-15.321,5975
-44.413,-15.299,6053
-43.669,-15.344,5927
-42.622,-15.342,4858
-42.022,-15.317,4612
-42.872,-15.152,5812
-42.501,-15.175,4901
-44.098,-15.096,6096
-43.120,-15.084,5871
-42.951,-15.051,5775
-46.232,-14.953,5465
-44.080,-14.882,6116
-43.920,-14.853,6137
-42.809,-14.925,5893
-43.939,-14.753,6170
-44.418,-14.743,6107
-44.370,-14.424,6041
-50.350,-9.329,4238
-49.721,-886,4410
-49.269,-8.262,4332
-50.032,-8.026,4054
-50.770,-7.811,3690
-50.044,-7.834,4041
-49.702,-7.557,4000
-50.408,-7.352,3704
-50.043,-7.317,3933
-5.538,-7.144,3139
-49.944,-7.099,3893
-49.701,-6.941,3858
-51.086,-6.753,3483
-5.049,-6.806,3717
-5.116,-6.747,3505
-51.991,-6.643,3386
-4.988,-650,3803
-48.862,-6.443,3924
-48.560,-6.395,4044
-57.755,-6.215,3086
-49.904,-6.068,3568
-49.603,-610,3513
-49.356,-6.104,3805
-48.403,-5.699,3825
-48.319,-5.741,3908
-48.730,-555,3803
-49.133,-5.381,3755
-48.793,-5.361,4046
-49.331,-5.132,3586
-48.605,-5.043,3641
-48.394,-4.954,3713
-49.083,-4.917,3431
-48.067,-4.778,3594
-55.943,-4.574,2871
-49.116,-4.447,3400
-55.993,-4.267,3298
-47.551,-4.296,3433
-49.950,-4.248,3281
-54.910,-4.101,2946
-54.213,-3.869,2881
-5.064,-3.838,2981
-49.678,-3.766,3308
-49.574,-3.772,3194
-49.098,-3.844,3409
-53.740,-3.716,2749
-47.499,-3.740,3392
-55.320,-3.609,3325
-51.201,-3.470,2795
-52.888,-3.447,2526
-52.539,-3.298,2555
-52.210,-3.205,2685
-47.353,-3.003,3625
-52.015,-2.887,3052
-48.949,-2.946,3433
-49.670,-2.791,3405
-54.652,-2.682,2948
-54.938,-2.637,3165
-51.949,-2.586,2997
-49.505,-2.584,3726
-47.501,-2.556,3656
-48.155,-2.418,3620
-46.970,-227,3736
-56.741,-2.168,3282
-56.089,-2.164,3432
-49.498,-2.243,3987
-56.488,-2.105,3519
-47.560,-2.133,3604
-54.073,-1.998,3910
-49.863,-200,3653
-48.958,-1.976,3612
-48.200,-1.960,3735
-47.943,-1.993,3665
-47.557,-2.046,3764
-55.521,-1.902,3475
-55.117,-1.888,3741
-54.739,-1.947,3450
-50.820,-1.937,3656
-50.199,-1.901,4117
-49.382,-1.896,4300
-48.767,-1.890,3686
-47.051,-1.930,3769
-55.858,-1.760,3261
-53.482,-1.793,3772
-50.715,-1.804,3618
-49.799,-1.810,4135
-47.446,-1.770,3633
-46.546,-1.760,3495
-52.237,-1.747,3284
-50.480,-1.681,3350
-49.531,-1.716,4061
-48.879,-1.722,3764
-47.767,-1.688,3714
-47.063,-1.748,3613
-47.479,-1.614,3677
-5.258,-1.521,3501
-49.223,-1.540,3699
-48.620,-1.512,3684
-48.491,-1.456,3663
-48.038,-152,3649
-47.116,-1.546,3533
-46.901,-1.522,3520
-51.631,-1.413,3474
-48.867,-1.396,4283
-4.833,-1.365,3387
-48.375,-1.364,3387
-48.244,-1.362,3440
-47.909,-1.429,3447
-47.307,-1.368,3486
-4.816,-1.298,3349
-47.917,-1.298,3335
-47.574,-1.349,3454
-48.296,-1.227,3298
-48.132,-1.153,3309
-47.792,-1.170,3432
-47.320,-1.192,3501
-47.392,-1.204,3501
-47.178,-1.206,3452
-46.139,-1.202,3810
-47.623,-1.127,3411
-46.903,-1.078,3546
-4.677,-105,3637
-49.936,-997,3233
-48.960,-1.011,3570
-47.909,-104,3349
-46.646,-102,3862
-48.281,-933,3401
-4.814,-862,3235
-4.792,-851,3361
-47.396,-93,3578
-47.126,-946,3609
-4.701,-895,3675
-48.514,-759,4059
-4.760,-798,3496
-47.452,-772,3629
-47.181,-781,3827
-49.178,-661,3384
-48.516,-724,4013
-48.020,-748,3844
-47.852,-734,3638
-47.696,-711,3869
-47.348,-631,4048
-50.387,-155,3380
-49.987,-165,3658
-37.009,-8.153,5334
-37.099,-808,5376
-36.855,-8.078,5307
-37.122,-7.895,5559
-36.825,-7.886,5432
-36.658,-7.791,5226
-36.317,-7.753,4958
-38.100,-7.743,5806
-38.153,-7.704,5806
-3.799,-7.737,5762
-37.084,-770,5473
-36.883,-7.673,5311
-36.494,-7.728,4964
-36.158,-768,4739
-36.051,-7.737,4628
-35.879,-774,4576
-35.664,-7.696,4495
-38.510,-7.556,5821
-38.559,-7.627,5821
-38.337,-755,5883
-37.872,-7.627,5759
-37.152,-7.617,5561
-3.706,-7.567,5474
-36.606,-7.628,5081
-36.438,-7.633,4866
-35.790,-7.583,4455
-35.553,-7.644,4634
-3.820,-7.539,6020
-38.040,-7.478,6013
-37.820,-7.538,5852
-3.764,-7.512,5832
-36.666,-7.481,5072
-36.288,-7.492,4996
-36.132,-7.483,4740
-35.996,-7.518,4552
-35.707,-7.545,4539
-34.906,-7.514,4786
-34.815,-7.467,4921
-38.218,-7.421,6025
-38.266,-7.428,6025
-38.071,-7.429,6037
-37.990,-7.386,5934
-37.508,-7.389,5795
-36.946,-7.376,5299
-36.808,-7.391,5220
-36.532,-7.386,5062
-35.904,-737,4622
-35.785,-7.358,4438
-35.628,-7.378,4476
-35.436,-7.358,4686
-35.239,-7.359,4774
-35.113,-7.403,4817
-3.491,-7.430,4776
-38.514,-7.314,5899
-38.300,-7.252,6041
-38.151,-7.302,6064
-37.428,-7.258,5782
-37.351,-7.262,5665
-37.093,-7.287,5385
-36.656,-7.318,5086
-36.237,-7.260,4708
-35.665,-7.251,4462
-35.611,-7.291,4462
-35.480,-7.296,4466
-35.337,-7.336,4689
-3.526,-7.267,4784
-34.900,-7.258,4844
-3.859,-7.216,5915
-38.372,-7.215,6064
-38.151,-7.181,6080
-37.929,-7.193,6077
-37.747,-7.229,6068
-37.307,-7.160,5907
-37.253,-7.222,5828
-37.057,-7.212,5497
-36.825,-7.207,5242
-36.632,-7.220,5068
-3.649,-7.246,4898
-35.855,-7.156,4264
-35.873,-7.222,4264
-35.785,-7.190,4239
-35.680,-7.187,4220
-35.574,-7.175,4402
-35.378,-7.248,4622
-35.279,-7.179,4681
-35.202,-7.248,4681
-34.971,-7.151,4881
-38.502,-7.119,6097
-38.168,-7.092,6168
-37.717,-7.100,6044
-37.607,-7.126,6031
-3.744,-7.084,6158
-37.157,-7.129,5950
-37.049,-7.137,5727
-3.695,-7.124,5620
-3.685,-7.103,5355
-36.731,-708,5084
-36.579,-7.068,4923
-36.363,-7.059,4756
-36.061,-7.074,4622
-35.960,-7.089,4621
-35.969,-7.146,4621
-35.869,-7.106,4472
-35.764,-7.061,4318
-35.770,-7.122,4318
-35.425,-712,4581
-35.318,-7.060,4745
-3.533,-7.103,4745
-35.231,-7.091,4767
-3.524,-7.145,4767
-3.509,-7.139,4781
-34.926,-7.128,4890
-34.865,-7.116,4915
-3.835,-7.038,6157
-37.935,-7.008,6108
-37.801,-6.961,6051
-3.728,-7.018,5933
-37.148,-7.031,5868
-36.717,-6.993,5336
-3.624,-6.992,4695
-35.925,-7.050,4738
-35.860,-7.019,4689
-35.799,-6.955,4537
-35.703,-6.965,4537
-35.627,-7.041,4215
-35.460,-7.026,4529
-34.829,-6.988,5141
-38.679,-6.919,6061
-3.856,-6.881,6094
-38.322,-6.912,6190
-38.163,-6.937,6160
-37.727,-6.890,6117
-37.606,-6.899,6141
-37.522,-6.905,6120
-37.096,-6.924,5796
-36.919,-6.870,5690
-36.628,-694,5249
-36.405,-6.934,5199
-36.352,-6.865,5039
-36.011,-6.900,4634
-35.613,-6.869,4384
-35.522,-6.891,4190
-35.534,-6.947,4190
-35.485,-6.851,4387
-35.379,-6.852,4669
-35.251,-6.913,4744
-35.167,-6.920,4836
-34.876,-6.900,5399
-38.646,-6.816,6043
-38.349,-6.846,6154
-3.823,-6.759,6168
-38.081,-6.785,6121
-37.943,-6.816,6097
-37.801,-6.767,6110
-37.322,-6.840,5968
-36.993,-6.771,5764
-36.798,-6.774,5571
-36.468,-676,5205
-36.247,-6.766,4800
-35.756,-6.829,4689
-35.659,-6.761,4521
-3.562,-6.802,4521
-35.628,-6.816,4521
-35.529,-6.843,4227
-35.438,-6.752,4428
-35.246,-6.829,4830
-35.122,-6.834,4862
-35.009,-6.766,4917
-35.078,-6.804,4917
-3.864,-672,6018
-38.456,-6.722,6040
-37.569,-6.739,5978
-36.420,-6.679,5274
-36.067,-6.719,4671
-35.631,-6.744,4771
-35.517,-6.744,4490
-35.418,-6.689,4601
-35.438,-6.686,4601
-35.371,-6.673,4756
-35.267,-6.717,4856
-34.934,-6.690,5502
-38.511,-6.564,5901
-38.599,-6.572,5901
-38.096,-6.619,5963
-37.916,-6.592,6041
-3.781,-6.554,6021
-37.619,-6.592,6105
-3.626,-6.643,4963
-35.910,-663,4712
-35.794,-6.640,4456
-35.627,-6.603,4609
-35.441,-6.617,4889
-35.458,-6.622,4889
-35.289,-6.615,5032
-35.273,-6.640,5032
-35.053,-6.597,5142
-38.550,-6.454,5761
-38.412,-6.521,5782
-38.477,-648,5782
-38.277,-6.545,5897
-38.175,-6.506,5920
-38.058,-6.533,5997
-37.715,-6.541,6088
-37.449,-6.486,6040
-36.205,-6.457,5042
-36.155,-6.486,4678
-35.741,-6.535,4807
-35.661,-6.543,4604
-3.564,-649,4604
-38.491,-6.399,5724
-37.924,-6.442,6035
-37.826,-6.371,6042
-37.649,-6.441,6053
-36.453,-640,5262
-37.747,-634,5948
-37.495,-6.342,6067
-37.535,-6.186,6005
-37.355,-6.212,5972
-51.989,-26.484,4110
-52.550,-26.352,4408
-52.351,-26.405,4357
-51.318,-26.425,3231
-53.633,-26.251,4467
-53.310,-26.253,4446
-52.785,-26.269,4440
-53.596,-26.196,4569
-53.364,-26.178,4502
-52.971,-26.159,4479
-52.671,-26.230,4456
-52.036,-26.228,4189
-51.552,-26.161,3409
-51.231,-26.168,3277
-51.088,-26.228,3155
-50.931,-2.621,3065
-53.726,-26.074,4559
-53.316,-26.148,4529
-53.054,-26.082,4486
-53.027,-26.148,4486
-52.836,-26.074,4534
-52.385,-26.140,4381
-49.799,-26.096,3100
-4.943,-26.097,3098
-53.742,-26.022,4590
-53.482,-26.033,4600
-52.814,-25.963,4570
-52.565,-25.977,4488
-51.343,-26.017,3410
-50.831,-2.605,3018
-50.198,-25.981,3180
-49.685,-25.981,3153
-49.335,-25.990,3106
-5.367,-25.885,4645
-53.469,-25.917,4603
-53.266,-25.907,4591
-53.166,-2.595,4573
-52.906,-25.878,4603
-52.518,-2.585,4502
-52.175,-25.943,4486
-50.818,-25.881,3082
-50.384,-25.868,3129
-49.498,-25.874,3161
-49.195,-25.932,3029
-48.576,-25.882,2953
-53.745,-25.821,4653
-53.527,-25.772,4660
-53.481,-25.822,4640
-5.331,-25.782,4646
-52.726,-25.822,4602
-52.028,-25.832,4411
-49.717,-25.768,3259
-49.329,-25.778,3145
-48.549,-25.824,2689
-5.381,-25.670,4616
-53.765,-25.722,4627
-53.058,-25.741,4599
-52.914,-25.700,4566
-52.730,-2.571,4570
-52.619,-25.692,4545
-52.119,-25.738,4468
-5.165,-25.695,4142
-5.080,-25.731,3267
-50.295,-25.683,3278
-49.536,-25.679,3260
-49.308,-25.663,3169
-48.512,-2.567,2570
-53.347,-25.631,4599
-53.211,-25.633,4593
-53.129,-25.620,4576
-52.041,-25.576,4379
-51.077,-25.571,3367
-50.688,-25.624,3337
-49.630,-25.581,3349
-49.405,-25.586,3229
-54.583,-25.543,4642
-53.612,-25.482,4503
-52.530,-25.488,4450
-52.407,-25.548,4440
-50.650,-25.470,3449
-4.990,-25.541,3498
-49.530,-2.545,3199
-49.204,-25.532,3235
-4.884,-25.475,2494
-48.523,-25.517,2798
-54.401,-25.435,4705
-54.052,-25.380,4500
-53.564,-25.411,4474
-53.412,-25.431,4496
-53.184,-2.542,4475
-52.911,-25.450,4520
-52.835,-25.422,4490
-52.411,-25.408,4461
-52.199,-25.383,4385
-52.120,-25.374,4382
-51.463,-25.391,3969
-5.055,-25.411,3491
-50.458,-25.371,3546
-50.008,-25.426,3585
-49.451,-25.369,3236
-49.266,-25.421,3220
-49.193,-25.443,3159
-49.077,-25.368,3117
-49.063,-25.443,3117
-48.720,-25.439,2604
-5.424,-25.350,4605
-54.095,-25.298,4505
-53.574,-25.260,4444
-52.545,-25.306,4452
-49.304,-25.319,3292
-49.227,-2.529,3212
-49.056,-25.305,3139
-48.321,-25.308,2831
-53.155,-25.205,4422
-51.992,-25.193,4372
-50.976,-25.212,3756
-50.803,-25.192,3830
-50.599,-2.523,3698
-4.931,-25.190,3317
-49.346,-25.220,3317
-49.115,-25.207,3243
-54.301,-25.137,4714
-54.248,-25.092,4642
-54.024,-25.120,4583
-53.842,-25.149,4463
-53.878,-25.058,4463
-53.628,-25.055,4399
-53.015,-25.112,4454
-5.288,-25.097,4527
-52.250,-25.113,4519
-51.824,-25.081,4282
-50.167,-25.092,3843
-53.460,-24.958,4438
-52.994,-25.030,4579
-52.677,-25.036,4656
-51.529,-25.044,4116
-50.858,-25.007,3984
-50.580,-25.024,3872
-49.088,-24.974,3243
-54.337,-2.486,4729
-54.106,-24.942,4623
-53.853,-24.938,4536
-52.471,-24.887,4598
-52.203,-24.886,4551
-5.154,-24.877,4225
-50.110,-24.948,3976
-54.058,-24.837,4603
-53.905,-24.794,4587
-5.330,-24.798,4533
-53.122,-24.818,4598
-52.713,-24.799,4622
-51.760,-24.759,4219
-50.011,-24.790,3539
-49.261,-2.482,3132
-5.424,-24.705,4644
-53.742,-24.725,4581
-53.083,-24.716,4648
-52.567,-24.673,4567
-48.993,-24.661,3203
-54.229,-24.625,4642
-54.057,-24.558,4607
-53.976,-24.576,4591
-5.351,-24.588,4617
-53.321,-24.619,4599
-53.134,-24.645,4658
-5.280,-24.590,4562
-5.227,-24.596,4559
-51.338,-24.565,4566
-5.085,-24.650,4213
-49.420,-2.457,3167
-54.162,-24.454,4636
-53.956,-24.470,4608
-53.258,-24.529,4638
-52.987,-24.540,4599
-51.666,-24.515,4502
-50.416,-24.510,4225
-49.944,-24.531,3829
-53.829,-24.420,4643
-53.522,-24.417,4651
-53.353,-24.427,4663
-53.385,-24.384,4663
-52.842,-24.421,4590
-52.102,-24.426,4655
-51.946,-24.438,4711
-51.584,-24.386,4597
-50.754,-24.449,4239
-53.841,-24.287,4675
-53.312,-24.296,4688
-53.076,-2.428,4658
-52.950,-2.430,4675
-52.528,-24.317,4616
-52.270,-24.286,4591
-51.786,-24.314,4651
-51.319,-24.325,4595
-51.242,-24.252,4638
-5.062,-2.433,4260
-49.706,-2.425,4061
-54.099,-24.158,4696
-5.353,-24.198,4703
-53.025,-24.184,4707
-5.279,-24.247,4694
-51.925,-24.173,4761
-51.691,-24.181,4707
-51.676,-2.425,4707
-50.927,-2.421,4253
-50.243,-2.425,4239
-54.258,-24.086,4669
-53.847,-24.067,4690
-53.006,-24.053,4738
-52.779,-24.141,4708
-52.622,-24.096,4688
-52.118,-24.101,4730
-51.737,-24.083,4756
-51.651,-24.110,4759
-51.510,-24.147,4742
-4.982,-24.141,4332
-4.946,-24.113,4278
-53.707,-24.009,4695
-53.441,-24.023,4736
-53.144,-24.009,4746
-52.379,-24.047,4702
-52.004,-24.034,4780
-5.182,-23.984,4804
-5.144,-23.992,4567
-51.323,-24.008,4470
-50.458,-24.037,4309
-53.896,-23.876,4696
-53.513,-2.390,4718
-53.410,-23.895,4730
-52.877,-23.865,4747
-52.503,-2.393,4752
-52.344,-23.915,4726
-52.131,-23.854,4766
-5.198,-2.391,4770
-51.857,-23.864,4757
-51.588,-23.937,4650
-51.228,-23.899,4477
-50.580,-2.391,4241
-49.804,-23.875,4449
-49.652,-2.392,4352
-53.883,-23.765,4720
-53.684,-23.804,4699
-53.321,-23.766,4727
-53.078,-23.780,4762
-52.447,-23.769,4756
-52.266,-23.798,4762
-51.669,-23.819,4633
-51.508,-23.764,4654
-51.413,-23.761,4648
-50.403,-2.385,4291
-50.143,-23.815,4473
-50.194,-23.848,4473
-50.056,-2.379,4504
-49.950,-23.780,4496
-49.630,-23.759,4362
-53.811,-23.724,4737
-53.489,-23.737,4720
-52.874,-23.732,4779
-52.606,-23.660,4786
-51.992,-23.661,4708
-51.768,-23.707,4650
-51.641,-23.706,4610
-51.358,-23.657,4611
-51.314,-2.374,4611
-51.100,-23.721,4578
-50.742,-23.723,4530
-50.073,-2.374,4566
-49.831,-2.369,4483
-53.206,-23.616,4756
-52.470,-23.622,4775
-52.218,-23.559,4730
-52.221,-23.619,4730
-52.081,-23.604,4695
-51.645,-23.602,4633
-51.580,-23.590,4604
-50.759,-23.594,4631
-50.554,-2.355,4561
-50.171,-23.627,4565
-49.916,-23.568,4579
-49.636,-23.608,4489
-5.373,-23.509,4796
-53.090,-23.471,4795
-52.699,-23.477,4810
-52.556,-23.470,4794
-52.591,-23.535,4794
-52.046,-2.346,4693
-51.793,-23.485,4691
-51.672,-23.545,4705
-51.464,-23.550,4628
-5.076,-23.466,4658
-50.784,-2.352,4658
-50.646,-2.349,4662
-50.040,-23.516,4613
-49.924,-2.350,4619
-53.615,-23.395,4820
-53.369,-23.408,4771
-53.292,-23.381,4777
-5.294,-23.378,4826
-52.766,-23.412,4830
-52.646,-23.395,4794
-52.293,-23.434,4736
-52.197,-23.406,4751
-51.934,-2.342,4699
-51.876,-23.445,4714
-51.426,-23.416,4658
-50.846,-23.370,4718
-50.564,-2.343,4708
-50.357,-2.341,4668
-49.721,-2.343,4526
-53.069,-23.320,4824
-52.777,-23.255,4819
-5.278,-23.341,4819
-52.606,-23.283,4811
-52.477,-23.316,4796
-52.303,-23.318,4791
-5.215,-23.279,4789
-52.095,-23.346,4756
-51.555,-2.332,4748
-51.366,-23.311,4693
-51.280,-2.328,4685
-51.170,-23.304,4712
-51.053,-23.266,4741
-50.978,-23.258,4770
-50.717,-23.331,4759
-50.429,-23.266,4719
-50.313,-2.330,4742
-50.082,-23.296,4719
-52.604,-23.177,4819
-52.475,-2.320,4804
-52.204,-23.183,4804
-52.056,-23.152,4795
-51.916,-23.195,4799
-5.183,-23.195,4829
-51.667,-23.232,4809
-51.588,-23.229,4789
-50.794,-23.201,4811
-50.650,-23.183,4800
-49.974,-23.160,4752
-49.758,-2.319,4706
-53.484,-23.084,4805
-53.111,-23.109,4780
-5.279,-23.095,4788
-52.462,-23.082,4833
-52.319,-23.132,4851
-52.158,-23.087,4866
-5.196,-23.085,4883
-51.774,-23.147,4862
-51.535,-23.111,4880
-51.040,-23.058,4805
-50.915,-23.068,4832
-50.517,-2.315,4797
-50.371,-23.108,4809
-50.231,-23.054,4776
-50.185,-23.117,4758
-53.295,-22.958,4828
-53.198,-22.999,4813
-52.917,-23.011,4825
-52.163,-22.963,4881
-51.953,-23.006,4889
-51.808,-23.041,4895
-51.650,-22.973,4932
-51.443,-23.036,4897
-5.149,-22.966,4897
-51.193,-22.994,4893
-50.817,-23.039,4878
-50.406,-2.302,4820
-50.076,-23.043,4787
-53.137,-22.924,4882
-5.269,-2.293,4885
-5.234,-2.285,4916
-52.155,-22.930,4897
-51.798,-22.913,4952
-51.389,-22.863,4918
-51.028,-2.285,4961
-53.268,-22.775,4885
-53.223,-22.824,4885
-52.987,-22.764,4901
-52.200,-22.751,4944
-51.975,-22.838,4962
-51.715,-22.790,5003
-51.661,-22.756,4996
-51.598,-22.819,4972
-51.380,-22.754,4959
-51.230,-22.782,4965
-53.041,-2.273,4967
-52.887,-22.731,4966
-52.620,-22.726,4965
-52.345,-22.736,4969
-52.084,-22.656,4962
-5.179,-2.270,4984
-52.037,-22.552,4964
-51.903,-22.641,4970
-51.968,-22.619,4970
-40.503,-9.389,5552
-38.269,-9.187,5080
-3.669,-9.170,4660
-38.150,-9.103,5286
-37.123,-9.112,4962
-36.625,-906,4749
-36.459,-9.126,4465
-36.325,-9.122,4395
-40.270,-8.995,5419
-37.625,-896,5160
-36.847,-9.044,4905
-36.691,-8.973,4628
-36.568,-9.028,4494
-36.325,-9.011,4280
-37.421,-895,5289
-36.655,-8.919,4698
-36.497,-8.883,4334
-36.366,-8.876,4236
-3.629,-8.888,4216
-36.198,-8.877,4157
-35.152,-8.890,4787
-39.824,-8.798,5343
-38.963,-8.751,5425
-38.698,-8.823,5547
-37.343,-8.754,5307
-36.626,-8.773,4731
-3.601,-8.812,3947
-35.946,-882,4032
-35.827,-8.791,3975
-35.622,-881,4121
-35.104,-8.757,4625
-35.184,-8.817,4625
-3.663,-8.741,4844
-36.418,-871,4370
-36.489,-8.707,4370
-3.632,-8.660,4354
-36.336,-874,4354
-3.614,-8.708,4379
-36.007,-8.665,4258
-35.904,-8.661,4158
-35.703,-8.676,4050
-35.795,-8.727,4050
-35.527,-8.707,4274
-35.589,-8.685,4274
-35.154,-8.660,4525
-3.960,-8.611,5534
-3.857,-8.599,5525
-37.156,-862,5274
-36.876,-8.577,4995
-36.177,-8.580,4329
-35.952,-8.625,4442
-35.834,-8.626,4416
-35.529,-8.623,4006
-35.385,-8.580,4402
-35.113,-8.588,4539
-41.010,-8.512,5734
-39.310,-8.506,5578
-3.770,-854,5503
-36.779,-8.467,4823
-36.447,-8.527,4438
-3.624,-8.488,4457
-36.060,-8.488,4422
-3.595,-8.460,4519
-35.730,-8.472,4218
-35.547,-8.475,3784
-40.767,-8.442,5440
-37.058,-8.416,5278
-36.698,-8.358,4631
-36.563,-8.362,4574
-35.804,-8.432,4221
-35.766,-8.359,4234
-35.659,-8.421,4056
-35.450,-8.377,3812
-35.224,-8.357,4373
-35.061,-8.394,4468
-38.744,-8.320,5498
-38.037,-8.274,5546
-36.422,-8.337,4484
-36.292,-8.317,4373
-36.140,-8.328,4374
-35.970,-829,4359
-35.710,-8.328,4254
-35.355,-8.330,3850
-35.026,-8.283,4430
-40.612,-8.161,5564
-40.338,-824,5158
-39.379,-8.229,5450
-3.670,-8.186,5283
-35.796,-8.233,4177
-35.568,-8.212,4373
-35.457,-8.239,4364
-34.921,-8.165,4812
-39.578,-8.092,5388
-3.913,-8.074,5411
-38.739,-8.122,5566
-37.642,-8.088,5613
-37.269,-8.069,5464
-3.637,-8.144,4770
-35.865,-8.138,4398
-3.540,-8.140,4440
-35.298,-8.129,4475
-35.084,-8.109,4557
-38.289,-7.982,5697
-36.496,-7.982,4898
-36.057,-8.004,4545
-3.570,-8.009,4315
-35.584,-7.978,4303
-35.204,-8.007,4639
-35.291,-8.006,4639
-35.013,-8.007,4620
-34.978,-8.024,4468
-34.878,-8.048,4809
-34.855,-8.011,4809
-40.080,-7.880,5125
-39.295,-7.941,5391
-38.970,-7.931,5469
